"workbook","workbook_path","backup_path","sheet","cell","figure","factor","curve_name","x_value","old_value","new_digitized_value","action"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","D72","Figure 4","Be","soil_type=B","29.0","1.173","1.16962","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","D73","Figure 4","Be","soil_type=B","30.0","1.173","1.16962","updated"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","D74","Figure 4","Be","soil_type=B","31.0","1.173","","skipped_no_digitized_value"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","D75","Figure 4","Be","soil_type=B","32.0","1.173","","skipped_no_digitized_value"
"Highway","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Highway_260606.bak_20260606_231852.xlsx","Tables","D76","Figure 4","Be","soil_type=B","60.0","1.173","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B44","Figure 4","Be","soil_type=A","0.0","0","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B45","Figure 4","Be","soil_type=A","1.0","0.321","0.334142","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B46","Figure 4","Be","soil_type=A","2.0","0.644","0.639287","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B47","Figure 4","Be","soil_type=A","3.0","0.844","0.8495","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B48","Figure 4","Be","soil_type=A","4.0","0.983","0.982464","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B49","Figure 4","Be","soil_type=A","5.0","1.077","1.080321","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B50","Figure 4","Be","soil_type=A","6.0","1.162","1.156494","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B51","Figure 4","Be","soil_type=A","7.0","1.215","1.214893","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B52","Figure 4","Be","soil_type=A","8.0","1.26","1.259303","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B53","Figure 4","Be","soil_type=A","9.0","1.295","1.29354","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B54","Figure 4","Be","soil_type=A","10.0","1.325","1.320356","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B55","Figure 4","Be","soil_type=A","11.0","1.342","1.340109","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B56","Figure 4","Be","soil_type=A","12.0","1.356","1.352953","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B57","Figure 4","Be","soil_type=A","13.0","1.363","1.359649","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B58","Figure 4","Be","soil_type=A","14.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B59","Figure 4","Be","soil_type=A","15.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B60","Figure 4","Be","soil_type=A","16.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B61","Figure 4","Be","soil_type=A","17.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B62","Figure 4","Be","soil_type=A","18.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B63","Figure 4","Be","soil_type=A","19.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B64","Figure 4","Be","soil_type=A","20.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B65","Figure 4","Be","soil_type=A","21.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B66","Figure 4","Be","soil_type=A","22.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B67","Figure 4","Be","soil_type=A","23.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B68","Figure 4","Be","soil_type=A","24.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B69","Figure 4","Be","soil_type=A","25.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B70","Figure 4","Be","soil_type=A","26.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B71","Figure 4","Be","soil_type=A","27.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B72","Figure 4","Be","soil_type=A","28.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B73","Figure 4","Be","soil_type=A","29.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B74","Figure 4","Be","soil_type=A","30.0","1.364","1.360803","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B75","Figure 4","Be","soil_type=A","31.0","1.364","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B76","Figure 4","Be","soil_type=A","32.0","1.364","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","B77","Figure 4","Be","soil_type=A","60.0","1.364","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D44","Figure 4","Be","soil_type=B","0.0","0","","skipped_no_digitized_value"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D45","Figure 4","Be","soil_type=B","1.0","0.321","0.32983","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D46","Figure 4","Be","soil_type=B","2.0","0.631","0.621643","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D47","Figure 4","Be","soil_type=B","3.0","0.776","0.780853","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D48","Figure 4","Be","soil_type=B","4.0","0.893","0.887339","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D49","Figure 4","Be","soil_type=B","5.0","0.964","0.965123","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D50","Figure 4","Be","soil_type=B","6.0","1.032","1.024676","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D51","Figure 4","Be","soil_type=B","7.0","1.071","1.070074","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D52","Figure 4","Be","soil_type=B","8.0","1.108","1.104811","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D53","Figure 4","Be","soil_type=B","9.0","1.133","1.130942","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D54","Figure 4","Be","soil_type=B","10.0","1.152","1.149598","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D55","Figure 4","Be","soil_type=B","11.0","1.164","1.162014","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D56","Figure 4","Be","soil_type=B","12.0","1.172","1.168501","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D57","Figure 4","Be","soil_type=B","13.0","1.173","1.169707","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D58","Figure 4","Be","soil_type=B","14.0","1.173","1.16962","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D59","Figure 4","Be","soil_type=B","15.0","1.173","1.16962","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D60","Figure 4","Be","soil_type=B","16.0","1.173","1.16962","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D61","Figure 4","Be","soil_type=B","17.0","1.173","1.16962","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D62","Figure 4","Be","soil_type=B","18.0","1.173","1.16962","updated"
"Railroad","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.xlsx","C:\Users\brook\OneDrive\Documents\Projects\Coding\Work\API 1102 Loading\Refs\API 1102 Railroad_260606.bak_20260606_231852.xlsx","Tables","D63","Figure 4","Be","soil_type=B","19.0","1.173","1.16962","updated"
